"genes"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"22241"	"NRN1"	1.13464197091014	2.93418448709554	15.1180254056805	0.000100994345457241	0.0118266968129031
"6795"	"USHBP1"	1.76703218131938	0.542832193358513	15.0722780255864	0.000103471755262314	0.0120141230410929
"8790"	"SLC28A3"	2.00873920979524	6.84358891696305	15.0280030486308	0.000105927661614205	0.0121959234603044
"23373"	"PILRA"	0.868148187789656	6.74069868764857	14.9905771373122	0.000108049360299397	0.0123365357121837
"3576"	"GNG11"	1.44536739073623	5.10273096025122	14.9646321482389	0.000109545252662596	0.0124039628655391
"15805"	"HES4"	1.83316530377898	3.69823893182101	14.9198833150709	0.000112174455079893	0.0125975590905706
"24574"	"C28H10orf11"	1.22485763274498	2.08767381552379	14.8702657048122	0.000115164054626957	0.0128281521336905
"18014"	"LOC504861"	1.29284992415011	3.00174985557403	14.7899118309746	0.00012017668518358	0.0132785545459696
"6488"	"KLHL8"	1.15537793624937	7.45173880016683	14.7501067302406	0.000122740578096845	0.013453349284039
"14884"	"ACER3"	0.938026398627576	3.50776694008035	14.6430680216472	0.000129911564178021	0.0141263360381196
"8239"	"CLU"	1.59492671167437	3.54775674614867	14.6074223214243	0.000132392072087589	0.0142827069265517
"9612"	"SOD2"	1.42743793620716	8.57338025980963	14.5867158966539	0.000133854826114228	0.0143276950983675
"26200"	"CFP"	1.33671703563394	6.95776123154113	14.5627685691654	0.000135566829429755	0.0143984583722253
"5666"	"LGALS1"	0.894133111682724	6.4208223891578	14.5328188154671	0.000137739011203298	0.0145166322499722
"19978"	"CDH10"	2.49335778734059	3.39542180919123	14.3859612347487	0.000148908344661185	0.0155739941236863
"351"	"PDIA5"	1.00007239432951	4.38933461637017	14.357459144853	0.000151179566577422	0.0156917518308884
"17088"	"MT2A"	1.54898532130993	1.67891468431953	14.2688081400958	0.00015846927111691	0.0163247179215998
"19540"	"TRIM47"	1.31321568095399	2.89041609164015	14.1580739336742	0.000168074259451079	0.0171849658861137
"21859"	"AIF1"	1.12791146340848	6.39021815844263	14.0776407668324	0.000175416708155114	0.017802846803209
"23044"	"IGSF6"	1.85409074879004	8.16278604531355	14.051651705643	0.000177857555744793	0.0179178409651427
"18675"	"NLRP1"	0.887064467755889	5.57551496743719	14.0353261131144	0.000179408292342723	0.0179421387838515
"19631"	"ABCA6"	1.62338110591261	6.33022614957215	13.9769240512672	0.000185068152445953	0.0183740489613188
"1628"	"TMBIM1"	1.13907891792123	5.52687720147984	13.9421858613466	0.00018851966093842	0.018482089787416
"7335"	"C7H19orf35"	1.29356599913107	4.91310638179284	13.9244037010255	0.000190311474475697	0.018482089787416
"15458"	"TGFB2"	1.51820918547581	1.12737455224346	13.9149506794629	0.000191270979171035	0.018482089787416
"2688"	"CTTNBP2NL"	1.19963014200716	2.42065964702396	13.9121891068109	0.000191552204205027	0.018482089787416
"2677"	"SLC16A1"	0.679899816863834	5.14815471667009	13.8924733844657	0.000193572096019128	0.0185463726402663
"7900"	"CSF1R"	0.858337085200833	6.69147156394956	13.8240828219818	0.000200746557269609	0.0191001984802147
"3726"	"SEMA3C"	1.18415753296312	1.79120025012864	13.7348070734938	0.000210516704538598	0.019891650819885
"21419"	"GP9"	1.95208052564817	1.34791237141201	13.720695123408	0.000212104356010629	0.0199043957650796
"11633"	"RRM2"	1.10880736493224	4.64268653871921	13.5927778011379	0.000227057391700894	0.0211626756713874
"20010"	"CMBL"	1.15454522431756	2.75797237220329	13.5777512435031	0.000228882270381754	0.0211886215304082
"24061"	"DEFB7"	1.68490340713922	3.56009302396299	13.531096310597	0.000234642938295921	0.0215761268294793
"4055"	"CPED1"	1.35428639664703	1.85824055080435	13.5128689221237	0.000236933040482669	0.021641463917687
"10315"	"C10H15orf52"	1.2806825264236	1.79735777768192	13.4989691293908	0.000238694547121128	0.0216579734444144
"25022"	"SLC15A3"	1.14410469216108	5.51347901586915	13.3580405991962	0.000257317009128094	0.0231183052839363
"10809"	"FOS"	1.09686383692228	4.67379256866335	13.3518799957323	0.000258163689398019	0.0231183052839363
"12199"	"SPG20"	1.08684271532902	3.01710626619119	13.2379813880738	0.000274333183584992	0.0244067464175193
"11255"	"CCDC88A"	0.710960766531707	5.62780729155936	13.1740007549718	0.000283860053074913	0.0249871963666868
"20278"	"CTSH"	0.852443792375496	7.37523809443847	13.16932834898	0.000284568716153156	0.0249871963666868
"18763"	"TNFSF13"	1.1103406466207	4.28807756339647	13.1577747060058	0.000286328722689572	0.0249871963666868
"9581"	"TIAM2"	1.95274592207114	5.90111363765778	13.1252073814114	0.000291349106454659	0.0252643930856664
"8198"	"CTSB"	0.883734365740931	8.41935436367049	13.0877527709143	0.000297232714775796	0.0255245744067925
"4861"	"PTPRR"	1.4063685719038	2.82377511688878	13.0669317111233	0.000300555074560408	0.0255245744067925
"5566"	"LTBR"	1.08439437079494	4.29229771622158	13.0618071069774	0.000301378519434693	0.0255245744067925
"3892"	"NOD1"	1.0230605759439	4.01677237094769	13.0591808145056	0.000301801405291613	0.0255245744067925
"12301"	"LOC107132994"	1.70899125118567	0.095138205397405	12.9953561953292	0.000312264442892447	0.0262474547979719
"114"	"LOC518080"	1.12194719951216	3.88757944108551	12.939827080924	0.000321664722111718	0.0268727338881259
"2536"	"C3H1orf54"	1.61952977110145	2.82018789713367	12.9032869784859	0.000328005594716945	0.027236391837678
"23582"	"IFIT3"	1.2848120701013	8.83223759449654	12.7841823023714	0.000349562529568651	0.0288515434796391
