"genes"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"20895"	"CX3CR1"	-1.20578315582298	6.43854093121507	16.8240346345345	4.10105969082175e-05	0.00116735558004304
"22929"	"SOCS1"	1.5876172831689	2.98811280277444	16.7566486971721	4.24931027496648e-05	0.00120705045491802
"16050"	"G0S2"	2.7097469368181	1.41788365025739	16.744565799935	4.27645706400034e-05	0.00121225187847282
"19184"	"STAT3"	1.00737179232916	7.92875479552396	16.6908805214436	4.39919646240325e-05	0.00124447372091078
"15913"	"SOAT1"	1.22485896437448	6.8814430802707	16.686670233426	4.40897081946253e-05	0.00124467242063839
"24973"	"FOXRED1"	1.26338088252974	5.25628427288713	16.6529808453458	4.48797259356464e-05	0.00126437338775579
"2875"	"GBP4"	1.7579670113411	5.51568825634197	16.6396877516459	4.51953514949218e-05	0.001268610511502
"18030"	"LOC511982"	2.5280322982729	6.16817210892264	16.6388610479405	4.52150539449329e-05	0.001268610511502
"4196"	"ATP6V0A4"	-1.22163090193131	3.28809007745502	16.6292265184724	4.54453070081671e-05	0.00127246859622868
"19631"	"ABCA6"	1.73914621728599	6.22361689375124	16.6039430762636	4.60551711668632e-05	0.00128691842853231
"20120"	"ARRDC4"	1.40116703962992	6.44132141812641	16.5872624199973	4.64620253251602e-05	0.00129491526353973
"2388"	"TDRD10"	1.25410388950076	2.65843454970697	16.5844850166397	4.65301184347731e-05	0.00129491526353973
"12235"	"SLC46A3"	1.3780117739851	7.24293191446358	16.5759623555735	4.67396939944739e-05	0.00129811457814612
"28"	"IFNAR2"	1.11230657592398	7.45041504373058	16.569585322126	4.68971282565819e-05	0.0012998557569299
"6269"	"SCFD2"	0.994218431769715	5.05113501516623	16.5610419966536	4.71088792238996e-05	0.00130309238498367
"249"	"CD96"	-0.677362776037491	5.65591302281777	16.5323365147717	4.78274270048151e-05	0.00131806028961588
"3267"	"LOC107132340"	1.83768844990433	2.97772612366879	16.5317536760844	4.78421300458243e-05	0.00131806028961588
"22940"	"SNN"	1.18647207605876	8.35467732052753	16.4967318461397	4.87340042402761e-05	0.0013373764349889
"3393"	"ATG16L1"	0.876062098156435	6.66127090018396	16.4965682941367	4.87382082721901e-05	0.0013373764349889
"17650"	"PVRL2"	1.48467239466206	3.48777164435272	16.4568845782706	4.97691148574532e-05	0.00136090222764941
"9057"	"GSN"	1.15914196616678	8.02854424846656	16.4533155733037	4.98628985738036e-05	0.00136090222764941
"18456"	"CDK5R1"	1.77651289346168	1.68016203222602	16.4475478776186	5.00148336551398e-05	0.00136090222764941
"25788"	"GAB3"	1.1583063624583	5.3539973437694	16.4427453725848	5.01416983914345e-05	0.00136090222764941
"19641"	"SLC16A6"	1.18523676978645	6.67594008168552	16.44162926049	5.01712283256752e-05	0.00136090222764941
"9473"	"TNFAIP3"	1.07040326951606	5.5489174018117	16.4387150931888	5.02484134095459e-05	0.00136090222764941
"22169"	"LOC574091"	1.32643943881076	2.90510267215392	16.4371505984276	5.02899001033712e-05	0.00136090222764941
"8120"	"ST8SIA4"	1.03625142499048	6.38023424167337	16.3660167318127	5.22130400435414e-05	0.00140856139223739
"2646"	"TSPAN2"	1.30746174165661	5.73964835979351	16.3644436146575	5.22563956741129e-05	0.00140856139223739
"19593"	"CD300A"	1.24829381298039	6.14228123616949	16.311561741889	5.37350938899506e-05	0.00144557938856887
"15962"	"FAM129A"	0.923816627587444	6.08745355326283	16.2347820785982	5.59572574896762e-05	0.00150057930737714
"14298"	"CADM1"	0.859401141325052	5.2820435869232	16.2333931796472	5.5998294852558e-05	0.00150057930737714
"16429"	"MLXIP"	0.988591671778435	6.12591225813131	16.2214126411871	5.63535389419015e-05	0.00150544049975305
"19639"	"WIPI1"	1.76461593184536	2.77294200004848	16.219879728407	5.6399155748766e-05	0.00150544049975305
"8413"	"JAK2"	1.0186655469879	6.70694206073304	16.2038393591453	5.68787221645394e-05	0.00151529333611161
"18811"	"NDEL1"	1.08758374445465	7.04961014676989	16.1990821145912	5.7021738641306e-05	0.00151615940728434
"2869"	"GBP5"	1.50786191385754	5.98147170823413	16.1466414860045	5.86224252827654e-05	0.00155570536727184
"3934"	"LOC101903616"	1.50279879301784	2.32334500583526	16.1337082820656	5.90240944429478e-05	0.00156334087984024
"108"	"USP25"	1.11593766811244	7.21258314827687	16.1113649364663	5.97245487431848e-05	0.00157884548893352
"25340"	"LOC507247"	1.1335418843024	5.39488018771099	16.1017278620553	6.00292417099091e-05	0.00158384845434606
"3892"	"NOD1"	1.21647989274232	3.9108640152073	16.0941705390224	6.02692729757075e-05	0.00158712941502247
"5452"	"KLRD1"	-1.19105515302376	4.45688523931002	16.0861706764411	6.0524411737279e-05	0.00159079488320971
"18556"	"LOC107131168"	1.28550177327319	6.7759500231361	16.0418733815872	6.1956969522127e-05	0.00162533388497817
"14335"	"JAML"	1.25722650433423	8.45998736018258	16.0031006568137	6.32388286605078e-05	0.00165354150909935
"13886"	"LY96"	1.24915338398179	5.14935575271684	16.0020697773571	6.32732720318628e-05	0.00165354150909935
"23948"	"CHST15"	1.00306807407852	6.24606309487513	15.9902838519459	6.36684026731947e-05	0.001657163729864
"6846"	"LOC100295883"	1.31706891736806	5.22036485210134	15.9887746298475	6.37191792285837e-05	0.001657163729864
"11019"	"IL18RAP"	0.976751971604236	4.40549283291482	15.9871397022635	6.37742310035124e-05	0.001657163729864
"220"	"NFKBIZ"	0.774644101360777	5.53989687883175	15.9800224788874	6.40144422540325e-05	0.00166026114881914
"13520"	"ATP9A"	1.42630479619789	3.20362146563082	15.9538899470242	6.49042650180806e-05	0.00168016323782654
"1862"	"THEMIS2"	1.10179200880237	7.49461718005237	15.9087610327187	6.64703167355805e-05	0.00171746279776302
"7621"	"ARID3A"	1.22888376366359	6.18976960997632	15.9033378391279	6.66610513041904e-05	0.00171915342837123
"1445"	"RALB"	1.233745638257	6.7878337673429	15.8766444205854	6.76079169709962e-05	0.00174030135242414
"11129"	"HEATR5B"	1.04242253284563	6.62354905811514	15.8573820936552	6.82995806690792e-05	0.00175481319621679
"26490"	"PDK3"	1.03287866337328	5.41892971142755	15.8495652047168	6.85822925382901e-05	0.00175878327780437
"465"	"RTP4"	1.01786700708905	3.70116899910035	15.84390609152	6.87876988484151e-05	0.00175962522120948
"2934"	"IFI44L"	1.188993992832	6.54834909928482	15.8415986489508	6.88716285560852e-05	0.00175962522120948
"14262"	"DIXDC1"	1.1331845541161	7.64267886012746	15.824570298427	6.94942022508885e-05	0.00177223132877731
"1363"	"LOC613677"	1.64492309987187	3.2139014066657	15.8181303298568	6.97311265939087e-05	0.00177349762432197
"14023"	"RIDA"	1.48846062660086	7.75464216837978	15.8161977314977	6.98023846307481e-05	0.00177349762432197
"12436"	"LOC104970365"	1.15412064924837	4.11043920065841	15.8006857349192	7.0376996996572e-05	0.00178479186468201
"17615"	"PLAUR"	1.17613873171597	4.50871891091426	15.7563995208281	7.20438153870589e-05	0.00182369215334031
"10437"	"HERC1"	1.34784011817048	4.98327141837883	15.7449964768054	7.2479388457178e-05	0.00183133924425871
"5661"	"GGA1"	1.02349965260982	5.79241317631815	15.7413779058114	7.2618163458087e-05	0.00183147279897969
"13602"	"GRINA"	1.39335363250227	6.84562200833593	15.7351877378966	7.28561811987189e-05	0.00183410423127784
"5327"	"LOC104972523"	2.96991951004066	0.552239463597574	15.6692820030513	7.54394996782231e-05	0.00189565922268355
"12112"	"CPB2"	1.46092327982434	2.98021529044586	15.6613795635344	7.57553769841824e-05	0.00190011658541679
"22994"	"ITPRIPL2"	1.07502290332213	6.38226123228216	15.6385505169006	7.6675396656223e-05	0.00191968328854631
"21401"	"SLC6A6"	1.12267314614296	6.72571081098026	15.5967596029548	7.8388810711132e-05	0.00195900634418348
"7626"	"ABCA7"	0.943119765969289	5.83276416643891	15.5761311580866	7.92487179378192e-05	0.00197346168912051
"25011"	"LOC101907707"	1.9622392656466	2.37005223898299	15.5715820176634	7.94396247566638e-05	0.00197346168912051
"13479"	"PREX1"	1.01364861769131	7.86407585313274	15.5706531028574	7.94786639510427e-05	0.00197346168912051
"12046"	"LOC511919"	1.60624924873826	2.82030711500113	15.5691330465869	7.95425884900613e-05	0.00197346168912051
"8374"	"FREM1"	1.77052724298332	0.708715716731377	15.5542692100231	8.01704055718267e-05	0.00198396990503436
"12441"	"LOC100337244"	0.829906015592799	6.2240026491668	15.5522672937464	8.02553423683726e-05	0.00198396990503436
"127"	"LOC107131261"	2.49609368742656	6.24543572280188	15.5141408795354	8.18903530616946e-05	0.00202074756116268
"7619"	"R3HDM4"	1.26188826552048	7.71351644505444	15.5081650846787	8.21496395081554e-05	0.00202350638070358
"26639"	"TBL1X"	0.925040113161569	6.83167852768621	15.4903163554515	8.2929014455109e-05	0.00203904315111845
"21622"	"MOCS1"	1.02655674511948	6.08611041710709	15.4663856136724	8.39856510030178e-05	0.00206132939492201
"15568"	"SELL"	1.07469771816747	10.6684282918774	15.4470898114642	8.48474936108143e-05	0.00207876359346495
"20230"	"FES"	1.32652804141715	6.21246316594759	15.4404661109988	8.51453867002691e-05	0.00208234350361442
"18415"	"LOC508666"	1.39593960862	12.0943703184752	15.4337586419424	8.54481195732619e-05	0.0020860288265928
"15928"	"STX6"	1.11816745172023	6.28073342991963	15.415515186438	8.62770041600724e-05	0.00210252308539288
"219"	"NXPE3"	0.919955326130554	6.67687975232913	15.4099718052003	8.65304646506906e-05	0.00210496094859481
"14796"	"LOC100336836"	3.51205033749188	0.855281022219032	15.4035618872255	8.68244800532939e-05	0.00210802161491287
"21208"	"HYAL2"	1.63514338872931	2.25037643172244	15.3998920003643	8.6993265730105e-05	0.00210802161491287
"7325"	"GNG7"	1.17289302604007	7.17863685495579	15.3972014415483	8.71172197999708e-05	0.00210802161491287
"9499"	"PHACTR2"	1.36677626569581	5.97322649549051	15.3922732638565	8.73447220344676e-05	0.00210834315682716
"14336"	"MPZL3"	1.01100234355927	5.57493330287334	15.3902597125305	8.74378466643334e-05	0.00210834315682716
"17104"	"NLRC5"	0.922506943037004	8.86536336350205	15.377650202731	8.80232992352138e-05	0.00211873625527567
"18379"	"USP32"	0.92948264177516	7.67995658577875	15.3586950583583	8.89108058930039e-05	0.00213635071252542
"6936"	"ADGRE3"	1.15996536535762	7.66355712852336	15.3483229832093	8.94002468736206e-05	0.00214435557186377
"6997"	"JUNB"	1.07907706033818	7.42405835952088	15.3104427645316	9.1210896553316e-05	0.00218188447969035
"24272"	"GOLGA7"	1.03454977720852	6.51184228126208	15.3089516247753	9.12829221094941e-05	0.00218188447969035
"19915"	"FYB"	1.11730929103875	9.14178533330166	15.2918108566054	9.21149831139686e-05	0.00219794359708461
"23854"	"TCF7L2"	1.76527818289803	2.61320700249213	15.2748050974983	9.29480324887093e-05	0.00221397049608523
"13265"	"AHCY"	1.16952551138664	7.92147666773447	15.2581878830063	9.37693714742803e-05	0.00222966339103488
"2540"	"PLEKHO1"	1.32439989098912	7.33227062540183	15.2537067188373	9.39921096047075e-05	0.00223109298231243
"19454"	"LOC509283"	1.33635515111189	8.27461268836715	15.2427749774378	9.45377125835024e-05	0.00224016824981978
"13727"	"TRIB1"	1.0846250536457	5.46117567575726	15.2348936762075	9.49330442572114e-05	0.00224565752967059
"2338"	"LAMTOR2"	1.67044241040761	6.01553842903646	15.2290620667339	9.52266324297041e-05	0.00224872529593036
"22527"	"GNAL"	1.02173330287417	5.99311798812913	15.2167671933479	9.58486062312633e-05	0.00225952384448958
"2332"	"PMF1"	1.02432586582461	5.48783142735767	15.2120009066506	9.609082156817e-05	0.00226134832232469
"25838"	"DNASE1L1"	1.14285013793444	5.98180704065239	15.2047676781825	9.64595802825425e-05	0.00226613945458302
"3345"	"LOC104971845"	1.72378231651203	0.982182577455469	15.136086806494	0.000100032760899032	0.00234606748638414
"1888"	"ZDHHC18"	1.01357865728765	7.72964083641346	15.1307662652869	0.000100315063948041	0.00234867351086541
"6136"	"LAP3"	1.57086403734454	7.74827156162113	15.1188399096702	0.000100950781837228	0.00235953105077813
"26554"	"ZRSR2"	0.843625001195601	5.91820951867857	15.1068400044529	0.000101594512337204	0.00237053862120143
"5455"	"GABARAPL1"	1.2994389359705	7.16953361564636	15.0764769140459	0.000103241841310829	0.00240488635447295
"21333"	"CXCR6"	-0.981168846567717	4.6301728421039	15.0377730331203	0.000105380729956689	0.00245054850000978
"25377"	"TSPAN32"	1.08988614166757	5.22421237122876	15.0090332177302	0.000106997780612472	0.002481903029126
"9876"	"CBLN3"	1.86322425856537	2.35936582245749	15.0073922581362	0.000107090859565786	0.002481903029126
"7068"	"C7H19orf66"	1.28444599070236	5.91288613578842	15.004118690451	0.000107276787273156	0.00248201942898432
"4245"	"MGAM"	1.29889995878772	3.68884175254325	14.9844459250998	0.000108400997704149	0.00250380755639886
"7100"	"DNM2"	1.01918037111139	7.75589360505613	14.8897885541357	0.000113978295299367	0.00262820539749128
"12036"	"LOC613699"	1.29595343084671	4.48784020409764	14.882043402493	0.000114447234930172	0.00263459071013753
"25841"	"ATP6AP1"	1.12331142803298	6.91759623111864	14.8652863062368	0.000115468470673791	0.00265364726573603
"9875"	"KHNYN"	0.984049211278343	6.85761612955062	14.8456174118033	0.000116678870095019	0.00267698009649441
"9898"	"IRF9"	1.00229488972557	7.69988824853317	14.8180826419146	0.000118394811612029	0.00271181438283311
"10959"	"ARID5A"	0.896016263106711	6.35741617296355	14.8046899264393	0.000119238593346358	0.0027265891678534
"13774"	"LOC511847"	1.14397953476954	4.4119069711836	14.7806737348772	0.000120766876052475	0.00275694099740426
"21380"	"RAF1"	0.971012551224833	8.74953380788673	14.7768533738609	0.000121011798034622	0.00275794330404488
"10442"	"APH1B"	0.916364509246754	3.95782302668941	14.7728716002582	0.000121267600286355	0.00275918984399468
"21349"	"ZDHHC3"	0.90749086339019	6.23200916619897	14.7462991653453	0.000122988694983802	0.00278973596050576
"25420"	"IRF7"	1.36842301323731	5.97191510415477	14.7456620963813	0.000123030258346532	0.00278973596050576
"8744"	"B4GALT1"	0.809750710837426	6.32479779234901	14.7427547752624	0.000123220116039832	0.00278973596050576
"9470"	"IFNGR1"	0.996378017273154	7.92831382236701	14.676099460036	0.000127654758074029	0.00288537608035533
"21497"	"LOC618733"	1.08175189787374	8.12690027366583	14.6518334071304	0.000129308800667395	0.00291795517295503
"19482"	"PGS1"	0.985704807935993	7.64833132043849	14.6354195980701	0.000130439828861081	0.00293864442031861
"19182"	"STAT5B"	0.892926440446541	7.69343437277974	14.6137361044947	0.000131949260223479	0.00296777680371498
"14563"	"LOC101903126"	1.53707440454962	8.44874979839377	14.578231636578	0.000134458864957211	0.00301927271229613
"14821"	"ARAP1"	1.00193617840473	8.61595340454148	14.5616995490547	0.000135643766030736	0.0030409027286629
"15939"	"RNASEL"	0.970346657989646	5.48085091426693	14.5571869988952	0.00013596901572215	0.00304322168957244
"4105"	"CCDC136"	1.25061649119433	3.44803484485551	14.5366258199841	0.000137460966059308	0.00306687039400031
"12941"	"KLF6"	0.982657705653943	7.94774735819268	14.5332527986749	0.000137707286600559	0.00306687039400031
"18027"	"LOC107131460"	1.58673226574721	4.51072214860455	14.5323090645333	0.000137776283899749	0.00306687039400031
"18302"	"TRIM25"	0.945291295251109	5.54886588948432	14.5298322169831	0.000137957534172872	0.00306687039400031
"14779"	"TRIM21"	0.882664041287	6.21390465896987	14.5272972317636	0.000138143287426545	0.00306687039400031
"12968"	"GPCPD1"	0.933616991170128	8.57638902503198	14.5233529134608	0.000138432811651713	0.00306833307893618
"14628"	"LOC100337457"	0.845570329204343	4.99563293401658	14.492367533539	0.000140728581746639	0.00311418732510304
"16893"	"LOC104974728"	2.01114055535105	0.766659925109472	14.4718818276513	0.000142267422319702	0.00313871125946576
"7470"	"PDLIM7"	0.984761168316241	6.84865424195076	14.4715254201803	0.000142294344270241	0.00313871125946576
"4853"	"LRRK2"	1.37603025550385	8.36453177276001	14.4552931151478	0.000143525936329152	0.00316079590118132
"19342"	"LOC104968494"	0.846614872253425	4.7227806428701	14.4463699129497	0.000144207531655275	0.00317071688190765
"959"	"PDXK"	1.25050996290979	5.04722680496412	14.4303333076594	0.00014544068425891	0.00319271390085158
"16772"	"MAPK1"	1.05860302293462	6.18024408539324	14.4230487975597	0.000146004336409682	0.00319996724527291
"23670"	"UBTD1"	1.09525961593124	4.68976057420299	14.4093495237402	0.00014707030726732	0.00321618311062126
"6637"	"KIAA0232"	0.902081555823498	6.6831084075828	14.4072057429593	0.000147237827278691	0.00321618311062126
"27"	"IL10RB"	0.770762402596923	7.15430698662041	14.4045264724302	0.000147447461849911	0.00321618311062126
"7929"	"SLC36A1"	0.746443011859038	6.22648209620927	14.3970836328891	0.000148031391517296	0.00322379474859888
"1779"	"RNF19B"	1.13892429827767	6.74020913191176	14.3818192403077	0.000149236258244967	0.00324488345977963
"10366"	"STARD9"	1.27675109466363	5.4618434379561	14.3647720531357	0.000150593523212584	0.00326921382670356
"25485"	"SOWAHD"	1.22425373611333	4.87970239555538	14.3395494019095	0.000152624539345186	0.00330666635164288
"6825"	"HSH2D"	1.08680850009732	5.76563488975766	14.3373768864663	0.000152800762896617	0.00330666635164288
"26503"	"ACOT9"	0.925500323522267	6.04090839319307	14.319872421185	0.000154228134166527	0.00333229921380276
"16423"	"CLIP1"	1.26888305467142	6.88550775149061	14.3139321879577	0.000154715565430698	0.00333757477627229
"10735"	"SUSD6"	0.873294818893559	7.54222528573696	14.3025404952866	0.000155654665573136	0.00335256202772908
"15055"	"LOC107133194"	1.0598929389013	3.41474549170654	14.2855867553204	0.000157062925272825	0.0033775914337667
"6593"	"TACC3"	1.01591034405325	6.3579269578368	14.2640130685211	0.000158873508263254	0.00341118080339883
"15890"	"RFWD2"	0.974245102933747	7.07376093068929	14.232566949289	0.000161550358371711	0.00346323580759355
"7919"	"DCTN4"	0.891761275167214	6.54427460606393	14.2210776024545	0.000162539678711207	0.00347853020094583
"14479"	"AMPD3"	1.12272565176734	6.57008683452836	14.2184027997837	0.000162770873834346	0.00347853020094583
"3618"	"ICA1"	1.48892853069741	3.57865155377982	14.1986764270352	0.000164486171273382	0.00350972048191416
"9944"	"LRP10"	1.0258859169941	7.86151776468281	14.1735161870142	0.000166700413001859	0.00354825351198291
"18555"	"CPD"	1.19312895878564	6.33576865009439	14.1722876778173	0.000166809294112899	0.00354825351198291
"10572"	"SQRDL"	0.939785274967981	7.41641410852257	14.1530544775003	0.00016852327518664	0.00357916305814351
"23473"	"TNRC18"	0.907649922683593	7.64533521786106	14.1467343646866	0.000169090359941645	0.00358565647356935
"3159"	"MKNK1"	0.813315847470009	6.88278967956335	14.1346318568207	0.000170181651229334	0.00360322878837417
"25414"	"TALDO1"	1.36572753456032	8.20375705206535	14.123921925209	0.000171153287910871	0.0036182174270218
"8800"	"ZCCHC6"	1.02777847056902	8.76955811976216	14.1046498603533	0.000172915801861919	0.00364985354083928
"23563"	"PAPSS2"	1.13396930410932	6.35288234401896	14.0719326117987	0.000175949900602543	0.00370819145355897
"17108"	"LOC101908034"	1.52805867109993	0.712157637744168	14.0556903933153	0.000177476016132192	0.00372671034251943
"21272"	"SLC26A6"	1.20887550821677	4.82926622090244	14.0542910311992	0.000177608122104621	0.00372671034251943
"12100"	"LOC101902306"	1.63289282068958	0.968061753751982	14.0539166584126	0.00017764348134167	0.00372671034251943
"4218"	"MKRN1"	0.839426149127529	5.83456574985155	14.0316107251303	0.000179763108061461	0.00376541960702785
"1293"	"TANK"	0.932535517739722	7.05406069847408	14.0207880032251	0.000180800700221997	0.00378138049854542
"11132"	"LOC107132911"	1.11528533394585	3.37514050674398	13.9947300414059	0.000183323736597962	0.00382831303824054
"16032"	"SLC30A1"	0.790520020008338	5.56758140173893	13.9901239100171	0.00018377339536201	0.00383187079691
"13846"	"VCPIP1"	0.957419252843399	7.19866435508174	13.9557503321056	0.000187164275213638	0.00389665228517621
"24506"	"PRF1"	-0.786266069254173	5.91420462067356	13.9525874092787	0.000187479439832464	0.00389729987045668
"15282"	"MS4A7"	1.30979883417634	6.48976731084155	13.9383545726482	0.000188904277702337	0.00392097835109843
"9134"	"FAM46A"	1.20827933554161	6.59989213031226	13.9249768954599	0.000190253450005919	0.00394301712096859
"19090"	"RARA"	0.956533039366887	8.12316077383791	13.9087204553413	0.000191906024917363	0.00396173414307383
"5137"	"CFAP54"	1.0697239094921	4.66581935467378	13.9084580738481	0.000191932815980014	0.00396173414307383
"23435"	"LMTK2"	0.811675797661465	6.15657277391505	13.9075767968859	0.000192022828363272	0.00396173414307383
"22037"	"LOC616868"	0.996660005917061	3.10200657907836	13.8955327933026	0.000193257256312063	0.00398121555045272
"25220"	"LOC104976804"	1.07835209209613	10.5474851322396	13.8208266385584	0.000201094749027433	0.0041364617041325
"24061"	"DEFB7"	1.66453553920978	3.42880188415626	13.8162809950386	0.000201581843741026	0.00414027379659712
"9262"	"CD164"	0.943984590347505	8.24424380728397	13.7940211510002	0.000203984345622174	0.00418335608660123
"23142"	"C25H16orf54"	0.862186819996092	8.3417037088131	13.7815136254802	0.000205346918261104	0.00420054973505788
"5482"	"A2M"	1.05525133463352	8.10293798336858	13.7807075242774	0.000205435048995906	0.00420054973505788
"20174"	"LOC522540"	0.783866556126117	6.60775948652657	13.7725598726406	0.000206327970564551	0.00421252939902626
"2504"	"LYSMD1"	1.4628966897745	4.55415076115424	13.7393818400509	0.000210004598954856	0.00428122302772753
"6448"	"ANTXR2"	0.843104863181776	7.72448194845159	13.6944963010382	0.000215083889089905	0.00437826551678561
"8380"	"LURAP1L"	1.4768503657707	1.73626450562084	13.690506143121	0.000215541366840681	0.00438107785637651
"6485"	"AFF1"	0.755049249484882	6.46516395078384	13.6481077586266	0.000220463385881132	0.00447449357143362
"23106"	"NUPR1"	2.45096528041018	3.68188248843672	13.6373963392042	0.000221724692674959	0.00449344576587953
"8756"	"DCAF12"	0.89905922752853	7.32575532474805	13.600682292818	0.000226103333897319	0.00457542439686019
"13706"	"FAM49B"	1.08390956691488	8.15465984362996	13.5960315496102	0.000226664179908121	0.00458001848061771
"10504"	"CCPG1"	1.03636422674285	7.98552737962289	13.5871658885661	0.000227737200777539	0.00459493293333506
"11131"	"EIF2AK2"	1.06525472744913	7.19983474399478	13.5422732565625	0.000233249704615461	0.0046992451502557
"15669"	"RERE"	0.911935246752374	7.16817073839667	13.5352089319024	0.000234129317460327	0.00471005019876201
"20877"	"OXSR1"	0.771244211738448	6.94952770982762	13.5219223035863	0.000235792765377353	0.0047321607933411
"22092"	"HIST1H3G"	2.12062324911304	1.65199909903909	13.5209240781988	0.000235918220309425	0.0047321607933411
"10837"	"LOC101904357"	1.11031065368053	2.56697271019644	13.5066820136677	0.000237715477561947	0.00476125014912396
"13799"	"LYN"	1.14009345301285	8.94636557562021	13.4949264665968	0.000239209342820088	0.00478418685640176
"13603"	"PARP10"	1.09931388303823	7.15133445442798	13.465216013541	0.000243027181913129	0.00485346861113264
"19455"	"LOC512869"	1.31425303711006	4.00487614556146	13.4531021257587	0.000244601404593321	0.00487780707997145
"21891"	"FLOT1"	0.989828578493431	7.18341544435951	13.4448908466754	0.000245674315879492	0.00489209232781804
"10926"	"LOC107131413"	1.21756437410679	4.18192886475255	13.4261700782311	0.000248138197316682	0.00493399430026794
"22827"	"LOC100847890"	1.03699173157048	7.17921340238104	13.3937043642252	0.000252470276060098	0.00501286857821207
"16015"	"BATF3"	0.990101948129791	3.47176281863299	13.3715493197714	0.000255470226648315	0.00506510333759376
"14495"	"DENND5A"	0.883201440410551	7.98898348952139	13.3650627305713	0.000256355337618589	0.00507531779527711
"25230"	"MAP3K11"	0.921542333585395	6.49479022083254	13.3337302432206	0.000260674451832787	0.00515339118032541
"13154"	"CASS4"	1.22970486610728	4.2689545605767	13.32763768353	0.000261522777477142	0.00516272303163509
"18015"	"NLRP12"	1.21855035665105	4.00614236858684	13.3094302950554	0.000264074587586254	0.00520560824954512
"18527"	"FLOT2"	1.01387800906062	6.1553351814309	13.2813060350275	0.000268065687951796	0.0052718936698523
"24752"	"PICALM"	0.935258623174279	8.62227110246848	13.2803273005017	0.000268205669209687	0.0052718936698523
"2525"	"MCL1"	1.00229224913455	9.98192602068238	13.2759378781846	0.000268834363010034	0.00527424927553734
"14790"	"RHOG"	0.952705688740762	7.34974311009329	13.2741257155548	0.000269094350792721	0.00527424927553734
"13721"	"FAM84B"	0.961764610754847	5.80418499032385	13.2693781177385	0.000269776682679925	0.00528008000908499
"19315"	"MRC2"	-1.46470491607783	0.473228427727222	13.2667045998121	0.000270161691981439	0.00528008321080533
"7993"	"LOC104968958"	4.75645079473679	0.0342552780563544	13.2465908601401	0.000273076055295958	0.00532945018301643
"18565"	"GLOD4"	0.829122082910403	6.50887435697255	13.2262021492602	0.000276062607874451	0.00538008377846231
"26613"	"TLR8"	1.15232379877867	6.67247081397752	13.1884961996059	0.000281672831879087	0.00548163298351924
"3134"	"SPATA6"	1.03488035148401	3.15101549271335	13.1779395731649	0.00028326403529734	0.00550479116753471
"2571"	"TXNIP"	0.976717813931031	10.9489415140397	13.1738839746299	0.000283877743435753	0.00550891462508985
"25244"	"CTSW"	-0.718517642806098	6.35938746910184	13.1581297093809	0.000286274480729112	0.00554333336241675
"13264"	"ASIP"	1.44477322890471	2.90741070613106	13.156919542045	0.00028645942813072	0.00554333336241675
"17676"	"VASP"	1.028488827805	8.69780062667327	13.1188357239737	0.000292341654526482	0.00564919366211737
"17123"	"ADGRG1"	-0.950971571787528	5.0568190903328	13.0915053637822	0.000296637873519363	0.0057241513708659
"191"	"TBC1D23"	0.869348018400667	7.14682389122453	13.0543490875942	0.000302580973808419	0.00583063337170155
"5135"	"LOC101907264"	1.53521668782787	0.468542299424779	13.0386289405943	0.000305131395877507	0.00587153261071444
"2604"	"NOTCH2"	0.963572048307342	8.61770795086107	13.0332111358925	0.000306015388526514	0.00588029570109772
"2874"	"LOC781710"	2.33372178315285	6.19392047017719	13.0243730136574	0.000307463000460814	0.00589984946338792
"25849"	"G6PD"	0.968869367211675	7.49348932300076	12.9990507176326	0.000311648930783084	0.00597182029377641
"22563"	"LOC104975781"	2.92537160645407	1.96074503048204	12.9906555204762	0.000313049353510361	0.00599028888446605
"23119"	"ALDOA"	1.08853922445391	8.90514091326713	12.9526826258457	0.00031946338865347	0.00610450932078776
"12113"	"LCP1"	1.0037115402721	10.8311272442064	12.9449497454257	0.000320785709778274	0.00611873242572884
"19621"	"KCNJ2"	1.04017592547765	5.29280839792576	12.9423371890607	0.000321233702577355	0.00611873242572884
"19217"	"IFI35"	1.0700620944491	6.16470110926974	12.9405202777992	0.000321545632576566	0.00611873242572884
"4213"	"PARP12"	0.730995797337534	7.40727511874959	12.9128920105354	0.000326326704222969	0.00620111133232567
"2049"	"LOC104971388"	1.30598047797677	2.47638622675252	12.9088264539964	0.00032703627402593	0.00620599955689593
"12540"	"IRS2"	0.985749419485478	5.81197884429817	12.895691470562	0.000329339400024647	0.00624107260820187
"25842"	"GDI1"	0.967496698376754	8.03040390100183	12.8726059775711	0.000333426985392491	0.00630981826149651
"7077"	"ICAM1"	1.26981404473214	1.92202043034059	12.8576811454581	0.00033609681137779	0.00635158161446733
"1628"	"TMBIM1"	1.10495834382758	5.45356879288511	12.8485307908	0.000337744320754026	0.00636612477608714
"19969"	"PDZD2"	1.86361048513097	2.26245577255423	12.8482534870544	0.000337794375874011	0.00636612477608714
"716"	"P2RY14"	1.49290492998327	1.85054016853679	12.8356930340701	0.00034006947992294	0.00640021023942762
"19363"	"LOC100848007"	1.49801276737764	2.12416986184127	12.829425424502	0.000341210519582528	0.00641288812146888
"21379"	"LOC104968417"	0.891324539302191	6.91662573553711	12.8236802579318	0.000342259838078736	0.00642380982002772
